Time,RG
14200,2.10974
14210,2.11402
14220,2.108
14230,2.12045
14240,2.1171
14250,2.13111
14260,2.1266
14270,2.12225
14280,2.11522
14290,2.10196
14300,2.10822
14310,2.12256
14320,2.12178
14330,2.11507
14340,2.11198
14350,2.12803
14360,2.12077
14370,2.13249
14380,2.1183
14390,2.12356
14400,2.12423
14410,2.10772
14420,2.11757
14430,2.1204
14440,2.11244
14450,2.13072
14460,2.12597
14470,2.11609
14480,2.11539
14490,2.11568
14500,2.12504
14510,2.12562
14520,2.12462
14530,2.10738
14540,2.11514
14550,2.11415
14560,2.11832
14570,2.11562
14580,2.10743
14590,2.10416
14600,2.11481
14610,2.11456
14620,2.12728
14630,2.1126
14640,2.11292
14650,2.11706
14660,2.12117
14670,2.10888
14680,2.11258
14690,2.10088
14700,2.10198
14710,2.10111
14720,2.11013
14730,2.1217
14740,2.11679
14750,2.1145
14760,2.11078
14770,2.12013
14780,2.09812
14790,2.09855
14800,2.09877
14810,2.10204
14820,2.10799
14830,2.09532
14840,2.08545
14850,2.08719
14860,2.09435
14870,2.09248
14880,2.09259
14890,2.09075
14900,2.11259
14910,2.10517
14920,2.10465
14930,2.09832
14940,2.1059
14950,2.11016
14960,2.10466
14970,2.09735
14980,2.09014
14990,2.09293
15000,2.11037
15010,2.12886
15020,2.10167
15030,2.10127
15040,2.10155
15050,2.0956
15060,2.09952
15070,2.09163
15080,2.07998
15090,2.0773
15100,2.09583
15110,2.09325
15120,2.08342
15130,2.08586
15140,2.09547
15150,2.09379
15160,2.08232
15170,2.08346
15180,2.06757
15190,2.06748
15200,2.06787
15210,2.07868
15220,2.07931
15230,2.09318
15240,2.08614
15250,2.0697
15260,2.08158
15270,2.09357
15280,2.09192
15290,2.07786
15300,2.07319
15310,2.08298
15320,2.07161
15330,2.07973
15340,2.07415
15350,2.08499
15360,2.07211
15370,2.07341
15380,2.0868
15390,2.07268
15400,2.0765
15410,2.07342
15420,2.0688
15430,2.07257
15440,2.06127
15450,2.06313
15460,2.06792
15470,2.07286
15480,2.07209
15490,2.05639
15500,2.05676
15510,2.05112
15520,2.03854
15530,2.04684
15540,2.05372
15550,2.05159
15560,2.05061
15570,2.04772
15580,2.02334
15590,2.0393
15600,2.02427
15610,2.01578
15620,2.02491
15630,2.03056
15640,2.01832
15650,2.01291
15660,2.0169
15670,2.02229
15680,2.02972
15690,2.05287
15700,2.04498
15710,2.04094
15720,2.05834
15730,2.06694
15740,2.06609
15750,2.05794
15760,2.06022
15770,2.06091
15780,2.05569
15790,2.04053
15800,2.04204
15810,2.02952
15820,2.03031
15830,2.03427
15840,2.02961
15850,2.03025
15860,2.02389
15870,2.03795
15880,2.02733
15890,2.02297
15900,2.02763
15910,2.03508
15920,2.01479
15930,2.02746
15940,2.04229
15950,2.03341
15960,2.03297
15970,2.04189
15980,2.02566
15990,2.04238
16000,2.05106
16010,2.05394
16020,2.0478
16030,2.04357
16040,2.0385
16050,2.05446
16060,2.04293
16070,2.05277
16080,2.04583
16090,2.0712
16100,2.06714
16110,2.08298
16120,2.09129
16130,2.08847
16140,2.06382
16150,2.07627
16160,2.07278
16170,2.05831
16180,2.0577
16190,2.05237
16200,2.05775
16210,2.07232
16220,2.06779
16230,2.08389
16240,2.08022
16250,2.07789
16260,2.06597
16270,2.07441
16280,2.07836
16290,2.05987
16300,2.06624
16310,2.05651
16320,2.05034
16330,2.05708
16340,2.05389
16350,2.06916
16360,2.08371
16370,2.08298
16380,2.07722
16390,2.0672
16400,2.06644
16410,2.08697
16420,2.09309
16430,2.08161
16440,2.0766
16450,2.07868
16460,2.08184
16470,2.08172
16480,2.09647
16490,2.0841
16500,2.09804
16510,2.10894
16520,2.09474
16530,2.10799
16540,2.10875
16550,2.09205
16560,2.09158
16570,2.09133
16580,2.10713
16590,2.09651
16600,2.08428
16610,2.08717
16620,2.09872
16630,2.10133
16640,2.08835
16650,2.09738
16660,2.09634
16670,2.09567
16680,2.09775
16690,2.09759
16700,2.09852
16710,2.09141
16720,2.09424
16730,2.08405
16740,2.08392
